 
00:00:00     device    %busy    avque    r+w/s    Kbs/s   avwait   avserv
00:10:00            hdisk176     21      0.0       18      652      0.0     64.8
00:10:00            hdisk183      0      0.0        0        0      0.0      0.0
00:10:00            hdisk181      0      0.0        0        0      0.0      0.0
00:10:00            hdisk177     22      0.0       18      730      0.0     63.3
00:10:00            hdisk184     25      0.0       58     1168     31.6     95.3
00:10:00            hdisk178     21      0.0       18      567      0.0     64.0
00:10:00            hdisk186     26      0.0       57     1150     30.8     95.4
00:10:00            hdisk175     21      0.0       18      563      0.1     65.9
00:10:00            hdisk187     25      0.0       56     1138     31.1     97.0
00:10:00            hdisk188     12      0.0        5      104      0.0     75.5
00:10:00            hdisk185     25      0.0       58     1162     31.1     95.5
00:10:00            hdisk189     13      0.0        5      108      0.0     77.2
00:10:00            hdisk191     12      0.0        5      103      0.0     77.5
00:10:00            hdisk195     13      0.0        5      103      0.0     84.7
00:10:00            hdisk192     13      0.0        5      112      0.0     82.9
00:10:00            hdisk194     12      0.0        5      110      0.0     78.4
00:10:00            hdisk203     13      0.0        5      102      0.0     88.2
00:10:00            hdisk190     13      0.0        5      107      0.0     80.0
00:10:00            hdisk206     13      0.0        5      112      0.3     86.9
00:10:00            hdisk197     12      0.0        5      102      0.0     75.0
00:10:00            hdisk201     13      0.0        5      107      0.0     82.5
00:10:00            hdisk199     12      0.0        5      106      0.0     74.6
00:10:00            hdisk202     12      0.0        5      102      0.0     81.0
00:10:00            hdisk200     13      0.0        5      110      0.0     79.8
00:10:00            hdisk193     13      0.0        5      101      0.0     78.0
00:10:00            hdisk208     13      0.0        5      109      0.0     84.3
00:10:00            hdisk204     13      0.0        5      105      0.0     82.9
00:10:00            hdisk211     12      0.0        5      102      0.0     78.0
00:10:00            hdisk213     13      0.0        5      111      0.0     83.0
00:10:00            hdisk215     13      0.0        5      108      0.0     84.4
00:10:00            hdisk205     13      0.0        5      102      0.0     77.9
00:10:00            hdisk209     13      0.0        5      112      0.0     79.9
00:10:00            hdisk198     13      0.0        5      110      0.0     79.6
00:10:00            hdisk207     13      0.0        5      106      0.0     81.7
00:10:00            hdisk196     13      0.0        5      108      0.0     81.3
00:10:00            hdisk217     13      0.0        5      110      0.3     89.9
00:10:00            hdisk210     13      0.0        5      110      0.0     78.9
00:10:00            hdisk212     13      0.0        5      105      0.0     83.9
00:10:00            hdisk214     13      0.0        5      102      0.0     85.2
00:10:00            hdisk219     13      0.0        5      107      0.0     81.9
00:10:00            hdisk227     13      0.0        5      108      0.0     87.5
00:10:00            hdisk222     13      0.0        5      108      0.0     86.2
00:10:00            hdisk223     13      0.0        5      105      0.0     81.0
00:10:00            hdisk221     13      0.0        5      105      0.0     82.1
00:10:00            hdisk228     13      0.0        5      102      0.0     86.9
00:10:00            hdisk216     13      0.0        5      100      0.0     86.2
00:10:00            hdisk230     13      0.0        5      101      0.5     89.0
00:10:00            hdisk224     13      0.0        5      109      0.0     81.4
00:10:00            hdisk220     13      0.0        5      108      0.0     83.9
00:10:00            hdisk225     13      0.0        5      106      0.0     85.0
00:10:00            hdisk232     25      0.0       57     1160     31.5     96.9
00:10:00            hdisk226     13      0.0        5      106      0.0     87.9
00:10:00            hdisk229     13      0.0        5      110      0.0     83.9
00:10:00            hdisk233     25      0.0       57     1164     31.4     96.7
00:10:00            hdisk218     13      0.0        5      105      0.0     79.8
00:10:00            hdisk239     25      0.0       57     1155     30.2     96.1
00:10:00            hdisk231     13      0.0        5      103      0.0     81.9
00:10:00            hdisk243      0      0.0        0        0      0.0      0.0
00:10:00            hdisk234     25      0.0       57     1135     30.6     96.7
00:10:00            hdisk236     25      0.0       58     1154     30.6     95.2
00:10:00            hdisk237     26      0.0       58     1177     31.3     95.7
00:10:00            hdisk235     25      0.0       57     1158     31.4     96.1
00:10:00            hdisk241      0      0.0        0        0      0.0      0.0
00:10:00            hdisk242      0      0.0        0        0      0.0      0.0
00:10:00            hdisk244      0      0.0        0        0      0.0      0.0
00:10:00            hdisk240      0      0.0        0        0      0.0      1.9
00:10:00            hdisk245      0      0.0        0        0      0.0      0.0
00:10:00            hdisk238     26      0.0       58     1176     30.9     95.0
00:10:00            hdisk246      0      0.0        0        0      0.0      0.0
00:10:00            hdisk247      0      0.0        0        0      0.0      0.0
00:10:00            hdisk251     36      0.0       20     9768      0.3    190.1
00:10:00            hdisk250     36      0.0       20     9627      0.2    189.8
00:10:00            hdisk253      0      0.0        0       15      0.0     21.4
00:10:00           hdisk1040      0      0.0        0        0      0.0      0.0
00:10:00            hdisk248     36      0.0       20     9712      0.8    188.1
00:10:00           hdisk1043      0      0.0        0        0      0.0      0.0
00:10:00            hdisk249     36      0.0       20     9646      0.3    187.1
00:10:00            hdisk252      1      0.0        0       10      0.0     32.1
00:10:00           hdisk1045      0      0.0        0        0      0.0      0.0
00:10:00           hdisk1041      0      0.0        0        0      0.0      0.0
00:10:00           hdisk1042      0      0.0        0        0      0.0      0.0
00:10:00           hdisk1044      0      0.0        0        0      0.0      0.0
00:10:00           hdisk1046      0      0.0        0        0      0.0      0.0
00:10:00           hdisk1047      0      0.0        0        0      0.0      0.0
00:10:00            hdisk254      0      0.0        1       10      0.2      6.6
00:10:00           hdisk1105      0      0.0        0        8      0.0      3.1
00:10:00            hdisk260     21      0.0       18      575      0.0     63.7
00:10:00            hdisk258      1      0.0        2      198      0.0      8.8
00:10:00           hdisk1097      0      0.0        0        0      0.0      0.2
00:10:00            hdisk154      0      0.0        0        1      0.0      0.5
00:10:00            hdisk263     21      0.0       18      502      0.1     64.5
00:10:00            hdisk259     21      0.0       19      651      0.0     61.4
00:10:00            hdisk264     21      0.0       19      538      0.1     63.6
00:10:00            hdisk265     21      0.0       19      605      0.0     61.3
00:10:00            hdisk276     21      0.0       18      537      0.0     64.3
00:10:00            hdisk275     21      0.0       18      559      0.0     62.4
00:10:00            hdisk262     21      0.0       18      605      0.0     60.8
00:10:00            hdisk268     21      0.0       18      657      0.1     64.0
00:10:00            hdisk271     21      0.0       18      533      0.0     63.3
